time,open,high,low,close,close_ema50_h4,close_ema200_h4,ema50_ema200_h4,rsi_h4,rsi_slope_h4,atr_h4,atr_ratio_h4,plus_dm_h4,minus_dm_h4,adx_h4,body_h4,range_h4,prev_return_h4,squeeze_ratio_h4,choppiness_h4,z_close_h4,close_ema50_d1,close_ema200_d1,ema50_ema200_d1,rsi_d1,rsi_slope_d1,atr_d1,atr_ratio_d1,plus_dm_d1,minus_dm_d1,adx_d1,body_d1,range_d1,prev_return_d1,squeeze_ratio_d1,choppiness_d1,z_close_d1,hour,label
2023-07-27 00:00:00+00:00,1.1081559658050537,1.111605167388916,1.1081559658050537,1.1103708744049072,1.1110820538277486,1.101942324315411,0.009407170728039649,48.43411315665886,-0.002351717808338094,0.00228473969868256,0.001997557997903175,0.0017272233963012695,-0.0,0.0010584677968706563,-0.0015988349914550781,0.0017219781875610352,-0.0014407101373272724,2.19985217952036,50.930344595821886,0.1066720355686295,1.0994876967701874,1.0929413289455365,0.006699278747862136,59.115691637617424,-1.2932086760270565,0.006116194384438635,0.005518329970062069,0.0017241239547729492,0.0,0.0033520289829799105,-0.0012230873107912377,0.006357550621032937,-0.0011053040157010807,4.431250631991528,35.92790470041445,0.9300455403603016,0,1
2023-07-27 04:00:00+00:00,1.1103708744049072,1.113709807395935,1.109139323234558,1.1132138967514038,1.1110541644386176,1.1020544792650229,0.009224438558463444,62.51964000763917,-0.7687775802481838,0.0025499548230853036,0.002057636552923167,0.002104640007019043,0.0,0.0011118394987923916,0.0022149085998535156,0.0034492015838623047,0.001998733633351346,2.0015091911416683,47.75992267007394,-0.03430029821015454,1.099827628889202,1.0929413289455365,0.006699278747862136,58.161003891704596,-1.2932086760270565,0.006116194384438635,0.005519254123622764,0.0017241239547729492,0.0,0.003336301871708477,0.0026949644088745117,0.006499171257019043,0.0025486791021902544,4.220442562029976,40.24990960977114,0.9300455403603016,4,0
2023-07-27 08:00:00+00:00,1.1129660606384275,1.1153244972229004,1.1128422021865845,1.113833785057068,1.1111388598234329,1.1021716862878295,0.00911184012320665,68.05494820300875,14.085526850980308,0.0025958503995623544,0.0022906243178400436,0.001614689826965332,0.0,0.0012621709278651805,0.002843022346496582,0.004570484161376953,0.0025604259009588404,2.025561090128573,44.013692370498454,0.125717546201627,1.099827628889202,1.0929413289455365,0.006886299943665408,58.161003891704596,-0.9546877459128282,0.006116194384438635,0.005519254123622764,0.0017241239547729492,0.0,0.003336301871708477,0.0026949644088745117,0.006499171257019043,0.0025486791021902544,4.220442562029976,40.24990960977114,1.117251384553189,8,-1
2023-07-27 12:00:00+00:00,1.1142061948776243,1.1142061948776243,1.098780393600464,1.1003520488739014,1.1112445431659284,1.1021535804429148,0.009084380558409988,66.27128650582938,5.535308195369581,0.003574916294642873,0.0023305545532507784,0.0,0.014061808586120383,0.0012898530278886908,0.0008677244186405808,0.002482295036315918,0.0005568456407822886,2.0988284246227122,39.57523610252906,0.33853765560741156,1.099827628889202,1.0929413289455365,0.006886299943665408,58.161003891704596,-0.9546877459128282,0.006116194384438635,0.005519254123622764,0.0017241239547729492,0.0,0.003336301871708477,0.0026949644088745117,0.006499171257019043,0.0025486791021902544,4.220442562029976,40.24990960977114,1.117251384553189,12,-1
2023-07-27 16:00:00+00:00,1.100231051445007,1.1009578704833984,1.0969723463058472,1.0970927476882937,1.1108173865270254,1.1021032238980928,0.00907285687809889,38.29577042535635,-1.7836616971793688,0.0036324943814959004,0.0032488841166575266,0.0,0.0018080472946169213,0.0022591437612260934,-0.013854146003722922,0.0154258012771602,-0.012103903081442269,2.474731842189092,41.945633813366264,0.37365557477165434,1.099827628889202,1.0929413289455365,0.006886299943665408,58.161003891704596,-0.9546877459128282,0.006116194384438635,0.005519254123622764,0.0017241239547729492,0.0,0.003336301871708477,0.0026949644088745117,0.006499171257019043,0.0025486791021902544,4.220442562029976,40.24990960977114,1.117251384553189,16,0
2023-07-27 20:00:00+00:00,1.0969723463058472,1.098659634590149,1.0969723463058472,1.0981770753860474,1.1102791653960946,1.102064157743744,0.008663806084110659,37.14665243420613,-27.975516080473028,0.0035353473254612516,0.003311018497587283,0.0,-0.0,0.0021787030356271086,-0.003138303756713423,0.0039855241775512695,-0.0029620530892301433,3.009472096880342,38.620991618415744,-0.7586268701698379,1.099827628889202,1.0929413289455365,0.006886299943665408,58.161003891704596,-0.9546877459128282,0.006116194384438635,0.005519254123622764,0.0017241239547729492,0.0,0.003336301871708477,0.0026949644088745117,0.006499171257019043,0.0025486791021902544,4.220442562029976,40.24990960977114,1.117251384553189,20,0
2023-07-28 00:00:00+00:00,1.0981770753860474,1.0989010334014893,1.0976948738098145,1.098056435585022,1.1098045736309947,1.102024279911319,0.008175941498001826,39.031211379718606,-1.14911799115022,0.0034907204764229754,0.0032192871298979955,0.00024139881134033203,0.0,0.0020569562911987305,0.0012047290802001953,0.0016872882843017578,0.0009883646574444516,3.3059531144764174,37.59380582787102,-1.0527753964262114,1.099827628889202,1.092993425925044,0.006886299943665408,58.161003891704596,-0.9546877459128282,0.007089665957859569,0.005519254123622764,0.004706978797912598,0.007146000862121582,0.003336301871708477,0.0026949644088745117,0.006499171257019043,0.0025486791021902544,4.220442562029976,40.24990960977114,1.117251384553189,0,0
2023-07-28 04:00:00+00:00,1.098056435585022,1.0990219116210938,1.09505033493042,1.0954102277755735,1.1093438623350742,1.1019584684472816,0.007740415887250718,38.1814829779786,1.8845589455124738,0.003713284220014284,0.003178999150663227,0.00012087821960449219,0.0026445388793945312,0.0020654627255030883,-0.00012063980102539062,0.0012061595916748047,-0.00010985459788714902,3.5286278221103746,37.112444830211395,-0.9872149239161779,1.099762901300843,1.092993425925044,0.006886299943665408,46.74982927188431,-0.9546877459128282,0.007089665957859569,0.006455849531116573,0.004706978797912598,0.007146000862121582,0.0033717496054513274,-0.009978890419006348,0.018352150917053223,-0.00900495122250855,3.9638650681790857,44.33487147817385,1.117251384553189,4,1
2023-07-28 08:00:00+00:00,1.0957703590393066,1.1020498275756836,1.095170259475708,1.1012003421783447,1.1087974452935252,1.1019509249023172,0.0073195824237553,35.503554473866885,-0.8497284017400091,0.00410005024501254,0.003389857174527014,0.0030279159545898438,0.0,0.0022195237023489816,-0.0026462078094484642,0.003971576690673828,-0.0024099014619759496,3.8474232243709996,35.680420874805904,-1.0250429476001537,1.099762901300843,1.092993425925044,0.006769475375798972,46.74982927188431,-11.411174619820287,0.007089665957859569,0.006455849531116573,0.004706978797912598,0.007146000862121582,0.0033717496054513274,-0.009978890419006348,0.018352150917053223,-0.00900495122250855,3.9638650681790857,44.33487147817385,0.36602009663897,8,0
2023-07-28 12:00:00+00:00,1.1012003421783447,1.1047282218933103,1.0997470617294312,1.1041183471679688,1.1084995196811653,1.1019724912930202,0.006838976846243572,44.96868243433048,-2.677928504111712,0.00426351172583439,0.003723255512734114,0.002678394317626731,0.0,0.0023573551859174457,0.005429983139038086,0.006879568099975586,0.0052857954544838215,3.746437375086902,39.43488683008568,-1.2886972640148617,1.099762901300843,1.092993425925044,0.006769475375798972,46.74982927188431,-11.411174619820287,0.007089665957859569,0.006455849531116573,0.004706978797912598,0.007146000862121582,0.0033717496054513274,-0.009978890419006348,0.018352150917053223,-0.00900495122250855,3.9638650681790857,44.33487147817385,0.36602009663897,12,-1
2023-07-28 16:00:00+00:00,1.1042402982711792,1.1044842004776,1.1018069982528689,1.102657437324524,1.1083277089943733,1.1019793066764183,0.006548594778848171,45.93703078111898,9.465127960463597,0.004270715372902943,0.0038614626198215317,0.0,0.0,0.0023999639919825805,0.0029180049896240234,0.0049811601638791725,0.00264984024964221,3.5984708631743025,40.91624687955709,-0.8032293937294129,1.099762901300843,1.092993425925044,0.006769475375798972,46.74982927188431,-11.411174619820287,0.007089665957859569,0.006455849531116573,0.004706978797912598,0.007146000862121582,0.0033717496054513274,-0.009978890419006348,0.018352150917053223,-0.00900495122250855,3.9638650681790857,44.33487147817385,0.36602009663897,16,0
2023-07-28 20:00:00+00:00,1.102657437324524,1.102657437324524,1.1018069982528689,1.1019283533096311,1.1081053453994771,1.101978799677744,0.006355217701353055,45.26511328972561,0.9683483467884955,0.004173849310193664,0.0038731116554911646,0.0,-0.0,0.0023122259548732055,-0.0015828609466552734,0.0026772022247312233,-0.0013231460623691627,3.499041982483165,40.98021587132826,-0.5599685845468492,1.099762901300843,1.092993425925044,0.006769475375798972,46.74982927188431,-11.411174619820287,0.007089665957859569,0.006455849531116573,0.004706978797912598,0.007146000862121582,0.0033717496054513274,-0.009978890419006348,0.018352150917053223,-0.00900495122250855,3.9638650681790857,44.33487147817385,0.36602009663897,20,0
2023-07-30 20:00:00+00:00,1.1030223369598389,1.1031439304351809,1.102657437324524,1.102657437324524,1.1078631104155616,1.1019855522911448,0.006126038723058835,42.46088381689295,-0.6719174913933657,0.003936018262590634,0.003787768322031801,0.0004864931106569603,0.0,0.0022947447640555086,-0.0007290840148928002,0.0008504390716550514,-0.000661206273329884,3.424223940978373,40.11086598646351,-0.7229127860738864,1.099762901300843,1.0930823306751394,0.006769475375798972,46.74982927188431,-11.411174619820287,0.006869077682495085,0.006455849531116573,0.0,0.001922011375427246,0.0033717496054513274,-0.009978890419006348,0.018352150917053223,-0.00900495122250855,3.9638650681790857,44.33487147817385,0.36602009663897,20,0
2023-07-31 00:00:00+00:00,1.102657437324524,1.1030223369598389,1.101321578025818,1.1015641689300537,1.1076589663727758,1.1019813594218801,0.0058843107378176995,41.0150988881242,-2.8042294728326596,0.003934502601623472,0.0035695748552551265,0.0,0.0013358592987058326,0.0021624479975019184,-0.0003648996353149414,0.0004864931106569603,0.0006616437563322641,3.3465010037828615,37.88775827804482,-0.8177997271606982,1.099847820987462,1.093177605368168,0.006769475375798972,36.244468763881095,-11.411174619820287,0.00624125344412669,0.006233688117054533,0.0,0.0,0.0026926313127790336,0.0037512779235837623,0.009677886962890403,0.003415913524023484,3.5469252598594094,40.84376195183821,0.36602009663897,0,0
2023-07-31 04:00:00+00:00,1.1014429330825806,1.103265643119812,1.1008366346359253,1.102292776107788,1.1074199547083552,1.1019844580953717,0.005673414081631023,41.54691726715179,-1.4457849287687523,0.00386163166591093,0.0035717416308918884,0.00024330615997314453,0.00048494338989280017,0.002257866518838049,-0.0010932683944702148,0.001700758934020774,-0.0009914850772900774,3.284750986830935,37.87316409570167,-0.7747651561269514,1.099958002020288,1.093177605368168,0.006765490312322653,23.207561926911254,-10.505360508003214,0.00624125344412669,0.005660192578671015,0.0,0.0,0.0020488670894078164,-0.0003648996353149414,0.0004864931106569603,0.0006616437563322641,3.2208815487920046,37.211828360679235,0.6357054925969301,4,0
2023-07-31 08:00:00+00:00,1.1020498275756836,1.1042402982711792,1.1014429330825806,1.1029006242752075,1.1072188888808818,1.1019935741767632,0.005438595286475056,39.23040589964713,0.531818379027591,0.0037349803107124785,0.0035032722242779096,0.0009746551513671875,0.0,0.0021517532212393625,0.0008498430252075195,0.0024290084838867188,0.0006614296273290687,3.2198015077444837,37.164779913171174,-0.9105691968939789,1.099958002020288,1.093177605368168,0.0067803966521198245,23.207561926911254,-13.036906836969841,0.00624125344412669,0.005660192578671015,0.0,0.0,0.0020488670894078164,-0.0003648996353149414,0.0004864931106569603,0.0006616437563322641,3.2208815487920046,37.211828360679235,0.6834013456773639,8,-1
2023-07-31 12:00:00+00:00,1.1027790307998655,1.1047282218933103,1.1016855239868164,1.1021713018417358,1.1070495451708553,1.1019953426112408,0.0052344307855101135,35.37913318046414,-2.31651136750466,0.003775009087153764,0.0033865066608592615,0.0004879236221311256,0.0,0.00207104001726423,0.0008507966995239258,0.002797365188598633,0.000551439853906821,3.1322983847866905,35.901174982987875,-0.872698287101386,1.099958002020288,1.093177605368168,0.0067803966521198245,23.207561926911254,-13.036906836969841,0.00624125344412669,0.005660192578671015,0.0,0.0,0.0020488670894078164,-0.0003648996353149414,0.0004864931106569603,0.0006616437563322641,3.2208815487920046,37.211828360679235,0.6834013456773639,12,-1
2023-07-31 16:00:00+00:00,1.102292776107788,1.102292776107788,1.0997470617294312,1.0998680591583252,1.1068582415108899,1.1019741756117092,0.005055970994092052,33.51753378429646,-3.851272719182994,0.002855002880096388,0.00342506566856095,0.0,0.001938462257385254,0.0019905567169189293,-0.0006077289581296608,0.0030426979064939186,-0.0006612766530538217,3.065702343991706,38.455073772557554,-0.8432997332022804,1.099958002020288,1.093177605368168,0.0067803966521198245,23.207561926911254,-13.036906836969841,0.00624125344412669,0.005660192578671015,0.0,0.0,0.0020488670894078164,-0.0003648996353149414,0.0004864931106569603,0.0006616437563322641,3.2208815487920046,37.211828360679235,0.6834013456773639,16,-1
2023-07-31 20:00:00+00:00,1.0997470617294312,1.100594401359558,1.0997470617294312,1.0999890565872192,1.1065841167127501,1.101954423183605,0.004862898899649082,49.00001686932916,-1.8615993961676764,0.002630846840994651,0.0025957685161087448,0.0,-0.0,0.001124603407723563,-0.0024247169494628906,0.0025457143783569336,-0.0020897320403479025,3.018752065602675,53.74216644564542,-0.931612076621744,1.099958002020288,1.093177605368168,0.0067803966521198245,23.207561926911254,-13.036906836969841,0.00624125344412669,0.005660192578671015,0.0,0.0,0.0020488670894078164,-0.0003648996353149414,0.0004864931106569603,0.0006616437563322641,3.2208815487920046,37.211828360679235,0.6834013456773639,20,-1
2023-08-01 00:00:00+00:00,1.0999890565872192,1.100473165512085,1.098538875579834,1.0989010334014893,1.1063254869039056,1.1019240411957234,0.00460994110104096,56.875781546359924,15.482483085032698,0.0026484898158481668,0.0023917027401325593,0.0,0.001208186149597168,0.000995457172393783,0.00024199485778808594,0.0008473396301269531,0.0001100108580174286,2.8993996268008764,50.64382281189961,-1.1808901110107872,1.099958002020288,1.0932453810021887,0.0067803966521198245,23.207561926911254,-13.036906836969841,0.0063268882887704036,0.005660192578671015,0.0015842914581294387,0.0029103755950927734,0.0020488670894078164,-0.0003648996353149414,0.0004864931106569603,0.0006616437563322641,3.2208815487920046,37.211828360679235,0.6834013456773639,0,0
2023-08-01 04:00:00+00:00,1.098780393600464,1.1003520488739014,1.0973334312438965,1.0982975959777832,1.1060343318645953,1.1018879571637041,0.004371063720300716,51.718358389312016,7.875764677030766,0.002777951104300315,0.002410125875857207,0.0,0.0012054443359375,0.001081756183079295,-0.0010880231857299805,0.0019342899322509766,-0.000989121827362216,2.8271384420395553,50.89708785213075,-1.1756508205888963,1.099959219846442,1.0932453810021887,0.0067803966521198245,20.917011349643573,-13.036906836969841,0.0063268882887704036,0.005751773847482418,0.0015842914581294387,0.0029103755950927734,0.0020443115915571414,-0.0026683807373046875,0.0049811601638791725,-0.002419954418281689,3.15661779927609,37.728205891364524,0.6834013456773639,4,0
2023-08-01 08:00:00+00:00,1.098056435585022,1.0989010334014893,1.0969723463058472,1.097935914993286,1.1057309304572696,1.1018486333610136,0.004110290668871919,50.55958157671641,-5.1574231570479085,0.0026320304189409055,0.0025293245785303316,0.0,0.0003610849380493164,0.0011506165776933783,-0.0004827976226808861,0.003018617630004883,-0.0005491280883030969,2.632173058583953,52.70546260229492,-1.2963755618151211,1.099959219846442,1.0932453810021887,0.006713838844253361,20.917011349643573,-2.2905505772676804,0.0063268882887704036,0.005751773847482418,0.0015842914581294387,0.0029103755950927734,0.0020443115915571414,-0.0026683807373046875,0.0049811601638791725,-0.002419954418281689,3.15661779927609,37.728205891364524,0.47833736399830523,8,0
2023-08-01 12:00:00+00:00,1.0978153944015503,1.098780393600464,1.095650315284729,1.0973334312438965,1.105425243576329,1.1018037059767638,0.0038429732935654215,56.555582386882605,-1.1587768125956046,0.002364209720066584,0.0023972532301370936,0.0,0.001322031021118164,0.0009961468832833267,-0.00012052059173606189,0.0019286870956420898,-0.00032931054918250435,2.1687146886291346,51.133346238509894,-1.3681299894942214,1.099959219846442,1.0932453810021887,0.006713838844253361,20.917011349643573,-2.2905505772676804,0.0063268882887704036,0.005751773847482418,0.0015842914581294387,0.0029103755950927734,0.0020443115915571414,-0.0026683807373046875,0.0049811601638791725,-0.002419954418281689,3.15661779927609,37.728205891364524,0.47833736399830523,12,1
2023-08-01 16:00:00+00:00,1.0973334312438965,1.098780393600464,1.096611499786377,1.098538875579834,1.105107917602508,1.1017712201021677,0.0035766102153154122,36.26416075909052,5.996000810166194,0.0021633335522242953,0.0021545044127300058,0.0,0.0,0.0008742979594639211,-0.0004819631576538086,0.0031300783157350853,-0.0005487421817266247,1.3698322293576262,49.01968204504429,-1.4139270245438118,1.099959219846442,1.0932453810021887,0.006713838844253361,20.917011349643573,-2.2905505772676804,0.0063268882887704036,0.005751773847482418,0.0015842914581294387,0.0029103755950927734,0.0020443115915571414,-0.0026683807373046875,0.0049811601638791725,-0.002419954418281689,3.15661779927609,37.728205891364524,0.47833736399830523,16,0
2023-08-01 20:00:00+00:00,1.098418354988098,1.102292776107788,1.098418354988098,1.101078987121582,1.104850308111423,1.1017643322118136,0.0033042116257442355,27.435587760289422,-20.291421627792083,0.0022488491875785055,0.0019692826536389166,0.0035123825073239967,0.0,0.0006829840796334403,0.0012054443359375,0.002168893814087136,0.0010985214717929015,1.413215595687294,45.65509176295488,-1.4838264579700176,1.099959219846442,1.0932453810021887,0.006713838844253361,20.917011349643573,-2.2905505772676804,0.0063268882887704036,0.005751773847482418,0.0015842914581294387,0.0029103755950927734,0.0020443115915571414,-0.0026683807373046875,0.0049811601638791725,-0.002419954418281689,3.15661779927609,37.728205891364524,0.47833736399830523,20,-1
2023-08-02 00:00:00+00:00,1.1008366346359253,1.1009578704833984,1.0982975959777832,1.0989010334014893,1.1047024131706449,1.1017358416763876,0.003079088009255271,44.12893612155843,-8.8285729988011,0.0023867743355887754,0.002042404962475181,0.0,0.00012075901031471936,0.0009338685444422972,0.0026606321334841088,0.0038744211196901635,0.0023122636787955564,1.3860466008022547,47.1241113828502,-1.351926869478495,1.099959219846442,1.093323327331735,0.006713838844253361,20.917011349643573,-2.2905505772676804,0.006765323025839669,0.005751773847482418,0.0,0.0040967464447021484,0.0020443115915571414,-0.0026683807373046875,0.0049811601638791725,-0.002419954418281689,3.15661779927609,37.728205891364524,0.47833736399830523,0,-1
2023-08-02 04:00:00+00:00,1.0991426706314087,1.1003520488739014,1.098418354988098,1.0992635488510132,1.1044749080816585,1.101711241747777,0.0029380809588313017,39.83540960279078,16.69334836126901,0.00243806838989261,0.0021719647746473256,0.0,0.0,0.0009424941880362057,-0.0019356012344360352,0.0026602745056152344,-0.0019780176949760753,1.3928563783021548,49.37962095868639,-1.0827305483553304,1.1000031322886044,1.093323327331735,0.006713838844253361,23.029282436907806,-2.2905505772676804,0.006765323025839669,0.006144266764104735,0.0,0.0040967464447021484,0.002336936337607295,0.001089930534362793,0.006642460823059082,0.0009908557979152466,3.0431484823410635,40.26704714969135,0.47833736399830523,4,-1
2023-08-02 08:00:00+00:00,1.0991426706314087,1.099384307861328,1.0972130298614502,1.0981770753860474,1.1042705410530058,1.101676075913332,0.0027390664052708846,38.31702463808559,-4.293526518767649,0.0024716768945966766,0.002217910702323541,0.0,0.0012053251266477272,0.0009077446801321372,0.00012087821960449219,0.0019336938858034447,0.0003298890787297726,1.3868561221733833,50.185335866844085,-1.3104229927101634,1.1000031322886044,1.093323327331735,0.006679804956869262,23.029282436907806,2.112271087264233,0.006765323025839669,0.006144266764104735,0.0,0.0040967464447021484,0.002336936337607295,0.001089930534362793,0.006642460823059082,0.0009908557979152466,3.0431484823410635,40.26704714969135,0.5516712466224013,8,-1
2023-08-02 12:00:00+00:00,1.098418354988098,1.0990219116210938,1.0921800136566162,1.0940918922424316,1.1040315816150859,1.1016006113991936,0.0025592993052288016,38.334958162959005,-1.5183849647051915,0.0027868832860674492,0.0022507088790782903,0.0,0.005033016204833984,0.0008984208106994153,-0.0009655952453613281,0.0021712779998777076,-0.0009883648612759588,1.2578871735545667,50.704109844446684,-1.2644974026827107,1.1000031322886044,1.093323327331735,0.006679804956869262,23.029282436907806,2.112271087264233,0.006765323025839669,0.006144266764104735,0.0,0.0040967464447021484,0.002336936337607295,0.001089930534362793,0.006642460823059082,0.0009908557979152466,3.0431484823410635,40.26704714969135,0.5516712466224013,12,0
